id,title,year,rated,released,runtime,genre,director,writer,actors,plot,language,awards,poster,ratings,metascore,imdbrating,imdbvotes,imdbid,dvd,boxoffice,production,website 
tt0119654,Men in Black,1997,PG-13,1997-07-02,98,"Action, Adventure, Comedy, Sci-Fi",Barry Sonnenfeld,"Lowell Cunningham (comic), Ed Solomon (screen story), Ed Solomon (screenplay)","Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio",A police officer joins a secret organization that polices and monitors extraterrestrial interactions on Earth.,"English, Spanish",Won 1 Oscar. Another 22 wins & 39 nominations.,https://m.media-amazon.com/images/M/MV5BOTlhYTVkMDktYzIyNC00NzlkLTlmN2ItOGEyMWQ4OTA2NDdmXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,92.0,71,7.3,4959180,tt0119654,1997-10-23,,https://m.media-amazon.com/images/M/MV5BOTlhYTVkMDktYzIyNC00NzlkLTlmN2ItOGEyMWQ4OTA2NDdmXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,
tt0119632,The MatchMaker,1997,R,1997-10-03,97,"Comedy, Romance",Mark Joffe,"Greg Dinner (earlier screenplay), Karen Janszen (screenplay), Louis Nowra (screenplay), Graham Linehan (screenplay)","Janeane Garofalo, David O'Hara, Milo O'Shea, Jay O. Sanders","Marcy is an assistant to Senator John McGlory, who is having problems with a re-election campaign. Desperate for Irish votes, McGlory's chief of staff Nick sends Marcy to Ireland to trace ...",English,,https://m.media-amazon.com/images/M/MV5BMTI4MDE4MDQ1N15BMl5BanBnXkFtZTcwMDA4NDgyMQ@@._V1_SX300.jpg,50.0,,6.5,52420,tt0119632,1999-09-14,,https://m.media-amazon.com/images/M/MV5BMTI4MDE4MDQ1N15BMl5BanBnXkFtZTcwMDA4NDgyMQ@@._V1_SX300.jpg,
tt0119738,My Best Friend's Wedding,1997,PG-13,1997-06-20,105,"Comedy, Drama, Romance",P.J. Hogan,Ronald Bass,"Julia Roberts, Dermot Mulroney, Cameron Diaz, Rupert Everett","When a woman's long-time friend reveals he's engaged, she realizes she loves him herself and sets out to get him, with only days before the wedding.","English, French, Italian",Nominated for 1 Oscar. Another 12 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BMzRiMGE2MmMtM2RhMy00OWNiLTljYTktOThmMmE1YjY1NjYyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,73.0,50,6.3,1209930,tt0119738,1997-12-09,,https://m.media-amazon.com/images/M/MV5BMzRiMGE2MmMtM2RhMy00OWNiLTljYTktOThmMmE1YjY1NjYyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,
tt0119848,Out to Sea,1997,PG-13,1997-07-02,106,"Comedy, Romance",Martha Coolidge,Robert Nelson Jacobs,"Jack Lemmon, Walter Matthau, Dyan Cannon, Gloria DeHaven","A failed gambler, intent on meeting a rich widow, tricks his widowed brother-in-law into boarding a cruise ship as dance hosts.","English, Italian, Japanese, Spanish",,https://m.media-amazon.com/images/M/MV5BZDFmNDg5OTMtZjg0Yy00ZjU3LTk5OGUtODE3NThmZDU0M2ViXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,36.0,49,6.1,76140,tt0119848,2004-06-01,,https://m.media-amazon.com/images/M/MV5BZDFmNDg5OTMtZjg0Yy00ZjU3LTk5OGUtODE3NThmZDU0M2ViXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
tt0119896,Picture Perfect,1997,PG-13,1997-08-01,101,"Comedy, Drama, Romance",Glenn Gordon Caron,"Arleen Sorkin (story), Paul Slansky (story), May Quigley (story), Arleen Sorkin (screenplay), Paul Slansky (screenplay), Glenn Gordon Caron (screenplay)","Jennifer Aniston, Jay Mohr, Kevin Bacon, Olympia Dukakis","A young advertising executive's life becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she has just met.",English,,https://m.media-amazon.com/images/M/MV5BY2UwN2E0ZGItYmM3NC00ODVkLTkxOGItNGQ1NDMxMDdiMjQ0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,48.0,44,5.5,181090,tt0119896,1998-02-25,,https://m.media-amazon.com/images/M/MV5BY2UwN2E0ZGItYmM3NC00ODVkLTkxOGItNGQ1NDMxMDdiMjQ0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,
tt0120703,How Stella Got Her Groove Back,1998,R,1998-08-14,124,"Comedy, Drama, Romance",Kevin Rodney Sullivan,"Terry McMillan (novel), Terry McMillan (screenplay), Ronald Bass (screenplay)","Angela Bassett, Taye Diggs, Whoopi Goldberg, Regina King","Stella is a highly successful, forty-something San Francisco stock broker who is persuaded by her colorful New York girlfriend Delilah to take a well deserved, first-class vacation to Jamaica.",English,4 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BZjhlNzMxZDEtYmFjNy00ZjM5LWE1YmQtOTM1YTFmMTIxZGZiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,49.0,56,5.7,65250,tt0120703,2001-03-06,,https://m.media-amazon.com/images/M/MV5BZjhlNzMxZDEtYmFjNy00ZjM5LWE1YmQtOTM1YTFmMTIxZGZiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,
tt0117276,Overnight Delivery,1998,PG-13,1998-04-07,87,"Comedy, Romance",Jason Bloom,"Marc Sedaka, Steve Bloom","Paul Rudd, Christine Taylor, Reese Witherspoon, Sarah Silverman","A man suspects his girlfriend of being unfaithful. So he sends her a letter, but then finds out that he was wrong. He has twenty-four hours to stop the package, prevent a disaster, and fall...",English,,https://m.media-amazon.com/images/M/MV5BYTFlMmQ2ZDEtNGVmNS00NTI1LTljZTYtNjk0Njc1OTQxZDMwXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg,43.0,,6.1,60210,tt0117276,2004-01-19,,https://m.media-amazon.com/images/M/MV5BYTFlMmQ2ZDEtNGVmNS00NTI1LTljZTYtNjk0Njc1OTQxZDMwXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg,
tt0129387,There's Something About Mary,1998,R,1998-07-15,119,"Comedy, Romance","Bobby Farrelly, Peter Farrelly","Ed Decter (story), John J. Strauss (story), Ed Decter (screenplay), John J. Strauss (screenplay), Peter Farrelly (screenplay), Bobby Farrelly (screenplay)","Cameron Diaz, Matt Dillon, Ben Stiller, Lee Evans","A man gets a chance to meet up with his dream girl from high school, even though his date with her back then was a complete disaster.",English,Nominated for 2 Golden Globes. Another 17 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BZWFlZjE5OTYtNWY0ZC00MzgzLTg5MjUtYTFkZjk2NjJkYjM0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,83.0,69,7.1,2816970,tt0129387,1999-08-03,,https://m.media-amazon.com/images/M/MV5BZWFlZjE5OTYtNWY0ZC00MzgzLTg5MjUtYTFkZjk2NjJkYjM0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,
tt0120888,The Wedding Singer,1998,PG-13,1998-02-13,97,"Comedy, Music, Romance",Frank Coraci,Tim Herlihy,"Adam Sandler, Drew Barrymore, Christine Taylor, Allen Covert","Robbie, a singer, and Julia, a waitress, are both engaged, but to the wrong people. Fortune intervenes to help them discover each other.",English,5 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BYjM5YTQ0ZGYtMWExZi00MTFmLTg0YjUtZDcyMGNiYzE5MmNmL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,68.0,59,6.8,1292660,tt0120888,1998-08-05,,https://m.media-amazon.com/images/M/MV5BYjM5YTQ0ZGYtMWExZi00MTFmLTg0YjUtZDcyMGNiYzE5MmNmL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
tt0128853,You've Got Mail,1998,PG,1998-12-18,119,"Comedy, Drama, Romance",Nora Ephron,"Miklós László (play), Nora Ephron (screenplay), Delia Ephron (screenplay)","Tom Hanks, Meg Ryan, Greg Kinnear, Parker Posey",Two business rivals who despise each other in real life unwittingly fall in love over the Internet.,English,Nominated for 1 Golden Globe. Another 6 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BZTcxNzgzZjMtYzZiZC00MmE1LTg3MzQtZDAxMTYyZWE4MDNhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,69.0,57,6.6,1842130,tt0128853,1999-05-04,,https://m.media-amazon.com/images/M/MV5BZTcxNzgzZjMtYzZiZC00MmE1LTg3MzQtZDAxMTYyZWE4MDNhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
tt0147800,10 Things I Hate About You,1999,PG-13,1999-03-31,97,"Comedy, Drama, Romance",Gil Junger,"Karen McCullah, Kirsten Smith","Heath Ledger, Julia Stiles, Joseph Gordon-Levitt, Larisa Oleynik","A pretty, popular teenager can't go out on a date until her ill-tempered older sister does.","English, French",2 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BMmVhZjhlZDYtMDAwZi00MDcyLTgzOTItOWNiZjY0YmE0MGE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,68.0,70,7.3,2813990,tt0147800,1999-10-12,,https://m.media-amazon.com/images/M/MV5BMmVhZjhlZDYtMDAwZi00MDcyLTgzOTItOWNiZjY0YmE0MGE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
tt0163651,American Pie,1999,R,1999-07-09,95,Comedy,"Paul Weitz, Chris Weitz",Adam Herz,"Jason Biggs, Jennifer Coolidge, Shannon Elizabeth, Alyson Hannigan",Four teenage boys enter a pact to lose their virginity by prom night.,English,9 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMTg3ODY5ODI1NF5BMl5BanBnXkFtZTgwMTkxNTYxMTE@._V1_SX300.jpg,61.0,58,7.0,3612740,tt0163651,1999-12-21,,https://m.media-amazon.com/images/M/MV5BMTg3ODY5ODI1NF5BMl5BanBnXkFtZTgwMTkxNTYxMTE@._V1_SX300.jpg,
tt0120596,The Bachelor,1999,PG-13,1999-11-05,101,"Comedy, Romance",Gary Sinyor,"Roi Cooper Megrue (play), Jean C. Havez, Clyde Bruckman, Joseph A. Mitchell, Steve Cohen (screenplay)","Chris O'Donnell, Renée Zellweger, Artie Lange, Edward Asner","A commitment-phobic man goes in search of a bride, including his fed-up girlfriend, to inherit his grandfather's $100 million inheritance.","English, Spanish",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BODgxMGM0N2ItOWFlNi00MGUzLTkzMDctNGE2NTlkMGI1YWU5XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg,9.0,31,5.0,161980,tt0120596,2000-04-18,,https://m.media-amazon.com/images/M/MV5BODgxMGM0N2ItOWFlNi00MGUzLTkzMDctNGE2NTlkMGI1YWU5XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg,
tt0141098,Forces of Nature,1999,PG-13,1999-03-19,105,"Comedy, Romance",Bronwen Hughes,Marc Lawrence,"Sandra Bullock, Ben Affleck, Maura Tierney, Steve Zahn",A soon-to-be-married man encounters an exciting stranger after his plane suffers an accident on takeoff.,English,2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BNWI5OWE0MWQtNjliMi00MjE4LTg5ODAtOTM0YjA2OWVlYzgwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,45.0,46,5.4,312450,tt0141098,2000-12-19,,https://m.media-amazon.com/images/M/MV5BNWI5OWE0MWQtNjliMi00MjE4LTg5ODAtOTM0YjA2OWVlYzgwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,
tt0151738,Never Been Kissed,1999,PG-13,1999-04-09,107,"Comedy, Drama, Romance",Raja Gosnell,"Abby Kohn, Marc Silverstein","Drew Barrymore, David Arquette, Michael Vartan, Molly Shannon",A newspaper reporter enrolls in high school as part of research for a story.,English,2 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BNjZmNTUzN2QtYzUxZi00M2YwLTgzNTgtZDkzYjg0YWVmNmYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,55.0,60,6.1,798590,tt0151738,2002-01-08,,https://m.media-amazon.com/images/M/MV5BNjZmNTUzN2QtYzUxZi00M2YwLTgzNTgtZDkzYjg0YWVmNmYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
tt0163187,Runaway Bride,1999,PG,1999-07-30,116,"Comedy, Romance",Garry Marshall,"Josann McGibbon, Sara Parriott","Julia Roberts, Richard Gere, Joan Cusack, Hector Elizondo",A reporter is assigned to write a story about a woman who has left a string of fiancés at the altar.,English,6 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BYjg3MGIwYTctMDllOC00ZmQ5LThiNmYtYjYxNzEyNTA3ZjdlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,46.0,39,5.5,894840,tt0163187,2000-01-25,,https://m.media-amazon.com/images/M/MV5BYjg3MGIwYTctMDllOC00ZmQ5LThiNmYtYjYxNzEyNTA3ZjdlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
tt0160862,She's All That,1999,PG-13,1999-01-29,95,"Comedy, Romance",Robert Iscove,R. Lee Fleming Jr.,"Freddie Prinze Jr., Rachael Leigh Cook, Matthew Lillard, Paul Walker",A high school jock makes a bet that he can turn an unattractive girl into the school's prom queen.,English,8 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BY2Y0N2YyOTQtMGNiYy00ZDViLTgxYmItODkxNzlkMWVjNTFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,41.0,51,5.9,808130,tt0160862,2002-01-15,,https://m.media-amazon.com/images/M/MV5BY2Y0N2YyOTQtMGNiYy00ZDViLTgxYmItODkxNzlkMWVjNTFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
tt0144640,Three to Tango,1999,PG-13,1999-10-22,98,"Comedy, Romance",Damon Santostefano,"Rodney Patrick Vaccaro (story), Rodney Patrick Vaccaro (screenplay), Aline Brosh McKenna (screenplay)","Matthew Perry, Neve Campbell, Dylan McDermott, Oliver Platt","A rich businessman's assumption that his new colleague is gay leads him to ask the man to keep an eye on his mistress. However, the man is not gay, and begins to fall for the woman himself.",English,,https://m.media-amazon.com/images/M/MV5BYmE2NGUwYjEtNGMzZS00YzlkLThmYTgtZWMxZTVkOTY4ZTRmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,28.0,36,6.0,178800,tt0144640,2000-04-11,,https://m.media-amazon.com/images/M/MV5BYmE2NGUwYjEtNGMzZS00YzlkLThmYTgtZWMxZTVkOTY4ZTRmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
tt0200550,Coyote Ugly,2000,PG-13,2000-08-04,100,"Comedy, Drama, Music, Romance",David McNally,Gina Wendkos,"Piper Perabo, Adam Garcia, John Goodman, Maria Bello","Aspiring songwriter Violet Sanford, after getting a job at a women-run NYC bar that teases its male patrons, comes out of her shell.",English,4 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BZWZhZmFkMjQtMWYyMC00NmQ3LTk5M2MtZDU3ZjNjYmM0ZTYxXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,23.0,27,5.7,1031990,tt0200550,2000-12-29,,https://m.media-amazon.com/images/M/MV5BZWZhZmFkMjQtMWYyMC00NmQ3LTk5M2MtZDU3ZjNjYmM0ZTYxXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,
tt0171433,Keeping the Faith,2000,PG-13,2000-04-14,128,"Comedy, Drama, Romance",Edward Norton,Stuart Blumberg,"Ben Stiller, Edward Norton, Jenna Elfman, Anne Bancroft","Two friends, a priest and a rabbi, fall in love with the same woman they knew in their youth, but the religious position of both men denies them romance.","English, Hebrew, Spanish",2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTMxNzg3MzQ3Nl5BMl5BanBnXkFtZTYwOTY4Nzc5._V1_SX300.jpg,69.0,60,6.3,485480,tt0171433,2000-10-17,,https://m.media-amazon.com/images/M/MV5BMTMxNzg3MzQ3Nl5BMl5BanBnXkFtZTYwOTY4Nzc5._V1_SX300.jpg,
tt0122459,Return to Me,2000,PG,2000-04-07,115,"Comedy, Drama, Romance",Bonnie Hunt,"Bonnie Hunt (story), Don Lake (story), Andrew Stern (story), Samantha Goodman (story), Bonnie Hunt (screenplay), Don Lake (screenplay)","David Duchovny, Minnie Driver, Carroll O'Connor, Robert Loggia",A man who falls in love with the woman who received his wife's heart must decide which woman it is who holds his heart.,"English, Italian",4 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjIwNDEzODU3Nl5BMl5BanBnXkFtZTcwMjI0NzU2NA@@._V1_SX300.jpg,62.0,54,6.9,189500,tt0122459,2000-10-31,,https://m.media-amazon.com/images/M/MV5BMjIwNDEzODU3Nl5BMl5BanBnXkFtZTcwMjI0NzU2NA@@._V1_SX300.jpg,
tt0207201,What Women Want,2000,PG-13,2000-12-15,127,"Comedy, Fantasy, Romance",Nancy Meyers,"Josh Goldsmith (story), Cathy Yuspa (story), Diane Drake (story), Josh Goldsmith (screenplay), Cathy Yuspa (screenplay)","Mel Gibson, Helen Hunt, Marisa Tomei, Alan Alda","After an accident, a chauvinistic executive gains the ability to hear what women are really thinking.",English,Nominated for 1 Golden Globe. Another 5 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BZjUyZWE5YmMtNDA2ZC00NzFlLTg0MzktOTgzYjA2ZWE3NmIwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,54.0,47,6.4,1855150,tt0207201,2001-05-08,181483882,https://m.media-amazon.com/images/M/MV5BZjUyZWE5YmMtNDA2ZC00NzFlLTg0MzktOTgzYjA2ZWE3NmIwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,
tt0265029,America's Sweethearts,2001,PG-13,2001-07-20,102,"Comedy, Romance",Joe Roth,"Billy Crystal, Peter Tolan","Julia Roberts, Billy Crystal, Catherine Zeta-Jones, John Cusack",A movie publicist deals with the messy public split of his movie's co-stars while keeping reporters at bay while a reclusive director holds the film's print hostage.,English,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BYzNkY2E5MTgtYTE4NC00MjVhLWE5NzEtMjRjZjdiM2ZlOGU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,32.0,44,5.7,533040,tt0265029,2001-11-13,93008426,https://m.media-amazon.com/images/M/MV5BYzNkY2E5MTgtYTE4NC00MjVhLWE5NzEtMjRjZjdiM2ZlOGU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
tt0243155,Bridget Jones's Diary,2001,R,2001-04-13,97,"Comedy, Drama, Romance",Sharon Maguire,"Helen Fielding (novel), Helen Fielding (screenplay), Andrew Davies (screenplay), Richard Curtis (screenplay)","Renée Zellweger, Gemma Jones, Celia Imrie, James Faulkner",Bridget Jones (Renée Zellweger) is determined to improve herself while she looks for love in a year in which she keeps a personal diary.,English,Nominated for 1 Oscar. Another 8 wins & 29 nominations.,https://m.media-amazon.com/images/M/MV5BYjc3NjU1ZTEtNmNjNi00YzNiLWI3OWQtMTJmYTRkZDc1NDE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,80.0,66,6.7,2153040,tt0243155,2001-10-09,,https://m.media-amazon.com/images/M/MV5BYjc3NjU1ZTEtNmNjNi00YzNiLWI3OWQtMTJmYTRkZDc1NDE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
tt0250274,The Brothers,2001,R,2001-03-23,106,"Comedy, Drama",Gary Hardwick,Gary Hardwick,"Morris Chestnut, D.L. Hughley, Bill Bellamy, Shemar Moore",Four friends begin to question women and relationships when one of them announces impending nuptials.,"English, French",1 win & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMjA3OTM2NDM3NV5BMl5BanBnXkFtZTYwNjA3NjU3._V1_SX300.jpg,63.0,50,6.4,39630,tt0250274,2001-12-11,26553854,https://m.media-amazon.com/images/M/MV5BMjA3OTM2NDM3NV5BMl5BanBnXkFtZTYwNjA3NjU3._V1_SX300.jpg,
tt0192071,Get Over It,2001,PG-13,2001-03-09,87,"Comedy, Romance",Tommy O'Haver,R. Lee Fleming Jr.,"Kirsten Dunst, Ben Foster, Melissa Sagemiller, Sisqó",A high school senior's girlfriend breaks up with him. His friends try to make him think of something else. His friend's sister Kelly helps him with the school musical. Spending time with Kelly has an effect.,English,4 nominations.,https://m.media-amazon.com/images/M/MV5BMDAzY2NhOGYtNDdjZC00NTI3LWJjNDItMTlmNmE3NTkyOTI0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,44.0,52,5.7,174450,tt0192071,2001-08-14,11294663,https://m.media-amazon.com/images/M/MV5BMDAzY2NhOGYtNDdjZC00NTI3LWJjNDItMTlmNmE3NTkyOTI0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,
tt0192111,Head Over Heels,2001,PG-13,2001-02-02,86,"Comedy, Mystery, Romance",Mark Waters,"John J. Strauss (story), Ed Decter (story), David Kidd (story), Ron Burch (story), Ron Burch (screenplay), David Kidd (screenplay)","Monica Potter, Freddie Prinze Jr., Shalom Harlow, Ivana Milicevic",A young woman is attracted to a man despite her thinking she's seen him kill someone.,"English, Russian",,https://m.media-amazon.com/images/M/MV5BNzQxYWE1YzEtYjIyYy00OTc4LTkwZjUtNDUzODUyOGNhNTczXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg,10.0,27,5.5,135020,tt0192111,2001-07-31,9892550,https://m.media-amazon.com/images/M/MV5BNzQxYWE1YzEtYjIyYy00OTc4LTkwZjUtNDUzODUyOGNhNTczXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg,
tt0125022,Heartbreakers,2001,PG-13,2001-03-23,123,"Comedy, Crime, Romance",David Mirkin,"Robert Dunn, Paul Guay, Stephen Mazur","Sigourney Weaver, Jennifer Love Hewitt, Ray Liotta, Jason Lee",A mother and daughter con team seduce and scam wealthy men.,"English, Russian",4 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ2NjE3NjQzOF5BMl5BanBnXkFtZTcwMDIwOTA0NA@@._V1_SX300.jpg,53.0,47,6.2,499110,tt0125022,2001-10-02,,https://m.media-amazon.com/images/M/MV5BMTQ2NjE3NjQzOF5BMl5BanBnXkFtZTcwMDIwOTA0NA@@._V1_SX300.jpg,
tt0035423,Kate & Leopold,2001,PG-13,2001-12-25,118,"Comedy, Fantasy, Romance",James Mangold,"Steven Rogers (story), James Mangold (screenplay), Steven Rogers (screenplay)","Meg Ryan, Hugh Jackman, Liev Schreiber, Breckin Meyer",An English Duke from 1876 is inadvertedly dragged to modern day New York where he falls for a plucky advertising executive.,"English, French",Nominated for 1 Oscar. Another 1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BNmNlN2VlOTctYTdhMS00NzUxLTg0ZGMtYWE2ZTJmMThlMTk2XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_SX300.jpg,50.0,44,6.4,764620,tt0035423,2002-06-11,47095453,https://m.media-amazon.com/images/M/MV5BNmNlN2VlOTctYTdhMS00NzUxLTg0ZGMtYWE2ZTJmMThlMTk2XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_SX300.jpg,
tt0126029,Shrek,2001,PG,2001-05-18,90,"Animation, Adventure, Comedy, Family, Fantasy","Andrew Adamson, Vicky Jenson","William Steig (based upon the book by), Ted Elliott, Terry Rossio, Joe Stillman, Roger S.H. Schulman, Cody Cameron (additional dialogue), Chris Miller (additional dialogue), Conrad Vernon (additional dialogue)","Mike Myers, Eddie Murphy, Cameron Diaz, John Lithgow","A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.",English,Won 1 Oscar. Another 38 wins & 60 nominations.,https://m.media-amazon.com/images/M/MV5BOGZhM2FhNTItODAzNi00YjA0LWEyN2UtNjJlYWQzYzU1MDg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,88.0,84,7.8,5872380,tt0126029,2001-11-02,266982666,https://m.media-amazon.com/images/M/MV5BOGZhM2FhNTItODAzNi00YjA0LWEyN2UtNjJlYWQzYzU1MDg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
tt0240890,Serendipity,2001,PG-13,2001-10-05,90,"Comedy, Romance",Peter Chelsom,Marc Klein,"John Cusack, Kate Beckinsale, Jeremy Piven, Bridget Moynahan","A couple search for each other years after the night they first met, fell in love, and separated, convinced that one day they'd end up together.","English, French",3 nominations.,https://m.media-amazon.com/images/M/MV5BNWFhZTc4NDEtNDA0MS00NmFiLWFlNzUtMDM0NTExNjc3NzZhXkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_SX300.jpg,58.0,52,6.9,1006040,tt0240890,2002-04-09,49968653,https://m.media-amazon.com/images/M/MV5BNWFhZTc4NDEtNDA0MS00NmFiLWFlNzUtMDM0NTExNjc3NzZhXkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_SX300.jpg,
tt0256380,Shallow Hal,2001,PG-13,2001-11-09,114,"Comedy, Drama, Fantasy, Romance","Bobby Farrelly, Peter Farrelly","Sean Moynihan, Peter Farrelly, Bobby Farrelly","Gwyneth Paltrow, Jack Black, Jason Alexander, Joe Viterelli",A shallow man falls in love with a 300-pound woman because of her inner beauty.,English,3 nominations.,https://m.media-amazon.com/images/M/MV5BMTcwMzY2NDE0NF5BMl5BanBnXkFtZTYwNjg2Njc2._V1_SX300.jpg,50.0,48,5.9,1235640,tt0256380,2002-07-02,70703043,https://m.media-amazon.com/images/M/MV5BMTcwMzY2NDE0NF5BMl5BanBnXkFtZTYwNjg2Njc2._V1_SX300.jpg,
tt0244970,Someone Like You...,2001,PG-13,2001-03-30,97,"Comedy, Romance",Tony Goldwyn,"Laura Zigman (novel), Elizabeth Chandler (screenplay)","Ashley Judd, Greg Kinnear, Hugh Jackman, Marisa Tomei","After being jilted by her boyfriend, a talk show talent scout writes a column on the relationship habits of men which gains her national fame.",English,,https://m.media-amazon.com/images/M/MV5BNWIwMGYzOGYtMDY2Yy00NDk5LWI5MTItMDI2YzExMzI4ZDQ0XkEyXkFqcGdeQXVyNTE0MDY4Mjk@._V1_SX300.jpg,42.0,32,6.1,224940,tt0244970,2001-09-18,26714909,https://m.media-amazon.com/images/M/MV5BNWIwMGYzOGYtMDY2Yy00NDk5LWI5MTItMDI2YzExMzI4ZDQ0XkEyXkFqcGdeQXVyNTE0MDY4Mjk@._V1_SX300.jpg,
